ags,chem_ammonia,chem_basic,chem_other,metal_nonfe,metal_steel_primary,metal_steel_secondary,miner_cement,miner_ceram,miner_chalk,miner_glas,other_food,other_further,other_paper,sum,count_chem_ammonia,count_chem_basic,count_chem_other,count_metal_nonfe,count_metal_steel_primary,count_metal_steel_secondary,count_miner_cement,count_miner_ceram,count_miner_chalk,count_miner_glas,count_other_food,count_other_further,count_other_paper,count_sum
09185149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513.0,0.0,72946.0,0.0,0.0,0.0,77459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
09185158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80196.0,80196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09186113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,3040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09186137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5125.0,0.0,5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
09186139,0.0,396424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.0,0.0,399633,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
09187122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7283.0,7283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09187130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726.0,9726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09187169,0.0,0.0,0.0,0.0,0.0,0.0,806571.0,0.0,0.0,0.0,0.0,0.0,0.0,806571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09187182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86807.0,0.0,0.0,86807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
09189157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47760.0,47760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09190141,0.0,0.0,15156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09190148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09261000,0.0,0.0,0.0,32120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09263000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14491.0,0.0,0.0,19987.0,0.0,0.0,34478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
09271146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125572.0,0.0,314756.0,440328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4
09273137,0.0,0.0,139462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09273159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21852.0,0.0,0.0,0.0,0.0,21852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
09273166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296114.0,0.0,0.0,0.0,0.0,296114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
09274121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18471.0,0.0,0.0,0.0,0.0,0.0,18471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09274153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41545.0,0.0,0.0,0.0,0.0,0.0,41545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
09275122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22588.0,0.0,0.0,0.0,0.0,0.0,22588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09275141,0.0,123078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09276121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5506.0,0.0,0.0,0.0,5506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09276148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28523.0,0.0,0.0,0.0,28523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09277154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51111.0,0.0,0.0,0.0,0.0,0.0,51111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09278118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9011.0,0.0,0.0,0.0,0.0,0.0,9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09278177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79651.0,0.0,0.0,79651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
09278187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11674.0,0.0,0.0,0.0,0.0,0.0,11674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09279112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101222.0,0.0,101222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3
09279126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30921.0,0.0,0.0,0.0,0.0,0.0,30921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5
09362000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166483.0,0.0,0.0,19919.0,0.0,186402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
09363000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14849.0,0.0,0.0,0.0,14849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09371000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12072.0,0.0,0.0,0.0,12072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09371151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28871.0,0.0,28871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
09371156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14846.0,0.0,0.0,0.0,0.0,0.0,14846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09372154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17296.0,0.0,0.0,0.0,0.0,0.0,17296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09372174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13522.0,0.0,0.0,13522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
09373140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50915.0,0.0,0.0,0.0,0.0,50915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
09374146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22784.0,0.0,22784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
09374166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212286.0,0.0,0.0,0.0,212286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09375201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16927.0,0.0,0.0,16927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
09376119,0.0,0.0,0.0,0.0,0.0,0.0,720751.0,0.0,0.0,0.0,0.0,0.0,0.0,720751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09376163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24034.0,0.0,0.0,0.0,0.0,0.0,24034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09377141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108621.0,0.0,0.0,0.0,108621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09471140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35719.0,0.0,35719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
09475141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
09476175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78773.0,0.0,0.0,0.0,78773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09476179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57961.0,0.0,0.0,0.0,57961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3
09477124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53724.0,0.0,0.0,0.0,0.0,53724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2
09479147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6753.0,0.0,0.0,0.0,0.0,0.0,6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09479169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18965.0,0.0,4295.0,0.0,23260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
09561000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20891.0,0.0,0.0,0.0,0.0,0.0,20891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09564000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67142.0,0.0,67142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3
09571205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25856.0,0.0,0.0,0.0,0.0,25856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
09573120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28173.0,0.0,0.0,0.0,0.0,0.0,28173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
09575144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,0.0,2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
09577168,0.0,0.0,0.0,0.0,0.0,0.0,291754.0,0.0,0.0,0.0,0.0,0.0,0.0,291754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09661000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
09671111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10858.0,0.0,0.0,0.0,0.0,0.0,10858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09671155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332033.0,332033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
09673175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16880.0,0.0,0.0,0.0,0.0,0.0,16880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09674133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22040.0,22040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09675139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59694.0,0.0,0.0,0.0,0.0,59694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
09676134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.0,0.0,0.0,0.0,0.0,0.0,6072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09676139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18754.0,18754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09677148,0.0,0.0,0.0,0.0,0.0,0.0,613356.0,0.0,0.0,0.0,0.0,0.0,0.0,613356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09677154,0.0,0.0,0.0,0.0,0.0,0.0,728759.0,0.0,0.0,0.0,0.0,0.0,0.0,728759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09677155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60223.0,0.0,0.0,0.0,60223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
09678150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,0.0,0.0,0.0,0.0,0.0,5660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09679170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144993.0,0.0,0.0,144993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
09761000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15583.0,0.0,17840.0,67406.0,100829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5
09762000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27850.0,27850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09771113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22337.0,0.0,0.0,0.0,0.0,0.0,22337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09772147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9448.0,0.0,0.0,0.0,0.0,0.0,9448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09772177,0.0,0.0,0.0,0.0,0.0,170339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09772200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10196.0,0.0,0.0,0.0,0.0,0.0,10196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
09773182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500.0,0.0,0.0,0.0,0.0,0.0,16500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
09774115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27534.0,0.0,0.0,0.0,0.0,0.0,27534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09774143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10013.0,0.0,0.0,0.0,0.0,0.0,10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09775115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26937.0,0.0,0.0,0.0,0.0,0.0,26937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09775162,0.0,0.0,0.0,7743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09777138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26662.0,26662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2
09777173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.0,8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09778115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43276.0,0.0,0.0,0.0,0.0,0.0,43276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
09778137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97965.0,97965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
09778163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26317.0,0.0,0.0,26317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
09779131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15813.0,0.0,0.0,0.0,4860.0,0.0,20673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
09779155,0.0,0.0,0.0,0.0,0.0,0.0,645496.0,0.0,167821.0,0.0,0.0,0.0,0.0,813317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
10041100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9456.0,0.0,9456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10041513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10066.0,0.0,10066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10041519,0.0,0.0,0.0,0.0,277265.0,393697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670962,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
10042112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,0.0,2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10042113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25275.0,0.0,0.0,0.0,0.0,0.0,25275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
10044111,0.0,0.0,0.0,48081.0,5237703.0,1137548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6423332,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
10044122,0.0,0.0,0.0,0.0,0.0,23385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10045114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22973.0,49999.0,0.0,72972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
11000000,0.0,0.0,41353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27924.0,12874.0,0.0,82151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5
12000000,0.0,0.0,0.0,0.0,0.0,169679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169679,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12062293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7268.0,0.0,0.0,0.0,0.0,0.0,7268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12062341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72412.0,0.0,0.0,72412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
12062453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6035.0,0.0,0.0,0.0,6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
12063036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41991.0,0.0,0.0,0.0,0.0,41991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
12064336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39660.0,0.0,0.0,0.0,39660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
12064428,0.0,0.0,0.0,0.0,0.0,0.0,1140546.0,0.0,199807.0,0.0,0.0,0.0,0.0,1340353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2
12065136,0.0,0.0,0.0,0.0,0.0,93088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93088,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
12066052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15753.0,0.0,0.0,0.0,0.0,0.0,15753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12066320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27097.0,0.0,0.0,0.0,0.0,0.0,27097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12067036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16287.0,0.0,16287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
12067120,0.0,0.0,0.0,0.0,1446767.0,197874.0,0.0,0.0,153036.0,0.0,0.0,0.0,9.0,1797686,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6
12068181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89902.0,0.0,89902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
12068264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16674.0,0.0,0.0,16674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
